batch,exit,horizon,instance,order,search,solved,total,trivial,valid,gc_alternatives,gc_bfs_retries,gc_chain_labels,gc_chain_time,gc_chains,gc_deep_fallbacks,gc_distinct,gc_exact_sccs,gc_explored_states,gc_factors_covered,gc_factors_with_moves,gc_goal_factors,gc_heuristic_sccs,gc_largest_scc,gc_leftover,gc_mean_product_factors,gc_pair_chains,gc_pairs_weight,gc_proven,gc_sccs,gc_selection_rounds,gc_skipped_budget,gc_subgoal_chains,gc_switches,gc_too_big_alone,gc_total_time,gc_unsolved_abstractions,gc_violated
screen1,0,1,woodworking-sat08-strips/p27,gc_d3_p2_layer,7.70408,True,61.4756,False,True,43,68,112,7.6308,43,,40,0,2056298,179,249,61,0,1,965,28.3953,0,69,0,40,0,108,0,0,0,7.71819,0,0
screen1,0,1,woodworking-sat08-strips/p27,gc_layer,0.204508,True,49.9107,False,True,61,0,102,0.027327,61,,61,1,4161,242,249,61,0,2,944,13.623,0,41,1,60,0,0,0,0,0,0.109941,0,1
screen1,0,1,woodworking-sat08-strips/p27,gc_pairs2,0.426119,True,50.4125,False,True,130,0,253,0.295858,130,,67,1,75183,242,249,61,0,2,938,19.0692,69,123,1,66,0,0,0,0,0,0.337398,0,1
screen1,0,1,woodworking-sat08-strips/p27,gc_sub2,0.148801,True,44.7331,False,True,82,0,131,0.0252066,82,,79,1,4501,242,249,61,0,2,926,12.6098,0,49,1,78,0,0,21,0,0,0.0650063,0,1
screen1,0,1,woodworking-sat08-strips/p27,gc_support,0.279645,True,52.6856,False,True,61,0,102,0.0265607,61,,61,1,4161,242,249,61,0,2,944,13.623,0,41,1,60,0,0,0,0,0,0.0697784,0,1
screen1,0,2,woodworking-sat08-strips/p27,tsort_goal,0.675496,True,32.1263,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
screen2,0,2,airport/p14-airport3-p3,A_d2p2L_b2M_x1,7.66736,True,8.73054,False,True,6,46,146,7.2951,6,,61,0,1554429,24,169,3,0,1,230,15.3333,3,140,0,61,0,0,0,0,0,7.36575,0,0
screen2,0,2,airport/p14-airport3-p3,B_d2p2L_b500k_s20k_x1,2.7179,True,3.74109,False,True,6,45,146,2.25586,6,,61,0,584149,23,169,3,0,1,230,12.6667,3,140,0,61,0,0,0,0,0,2.31046,0,0
screen2,0,2,airport/p14-airport3-p3,C_d1p2L_b500k_x1,3.17501,True,4.24239,False,True,4,21,102,2.84957,4,,60,0,724525,22,169,3,0,1,231,11.5,1,98,0,60,0,0,0,0,0,2.91248,0,0
screen2,0,3,airport/p14-airport3-p3,D_d2L_b500k_x1,3.67773,True,4.76898,False,True,2,16,39,3.05262,2,,39,0,513850,21,169,3,0,1,252,17,0,37,0,39,0,1,0,0,0,3.1141,0,0
screen2,0,2,airport/p14-airport3-p3,E_A_allplans3,8.26371,True,9.30416,False,True,14,46,360,7.88181,6,,63,1,1560551,24,169,3,0,3,228,15.3333,3,346,1,61,0,0,0,0,0,7.93786,0,2
screen2,0,3,airport/p16-airport3-p4,A_d2p2L_b2M_x1,14.6268,True,19.6609,False,True,8,62,205,12.3167,8,,80,0,2067745,28,212,4,0,1,338,14.875,4,197,0,80,0,1,0,0,0,12.4598,0,0
screen2,0,2,airport/p16-airport3-p4,B_d2p2L_b500k_s20k_x1,3.72009,True,7.39736,False,True,5,40,101,3.16038,5,,80,0,577643,27,212,4,0,1,338,14,1,96,0,80,0,4,0,0,0,3.32604,0,0
screen2,0,3,airport/p16-airport3-p4,C_d1p2L_b500k_x1,5.46317,True,10.0162,False,True,3,16,60,3.4115,3,,60,0,528194,22,212,4,0,1,358,11.6667,0,57,0,60,0,4,0,0,0,3.60123,0,0
screen2,0,3,airport/p16-airport3-p4,D_d2L_b500k_x1,6.86248,True,11.1121,False,True,3,22,60,4.9888,3,,60,0,726694,25,212,4,0,1,358,16.3333,0,57,0,60,0,1,0,0,0,5.14008,0,0
screen2,0,3,airport/p16-airport3-p4,E_A_allplans3,15.9955,True,20.4631,False,True,19,62,518,13.8405,8,,83,1,2077118,28,212,4,0,24,335,14.875,4,499,1,60,0,1,0,0,0,14.0284,0,4
screen2,0,3,airport/p20-airport3-p7,A_d2p2L_b2M_x1,26.2577,True,41.7704,False,True,8,68,137,22.4088,8,,116,0,2030190,38,341,7,0,1,541,16.625,1,129,0,116,0,10,0,0,0,22.9663,0,0
screen2,0,4,airport/p20-airport3-p7,B_d2p2L_b500k_s20k_x1,15.3068,True,32.4192,False,True,6,51,96,5.25462,6,,96,0,517309,32,341,7,0,1,561,15,0,90,0,96,0,12,0,0,0,5.8004,0,0
screen2,0,4,airport/p20-airport3-p7,C_d1p2L_b500k_x1,17.2912,True,33.7324,False,True,6,24,96,7.48439,6,,96,0,676466,31,341,7,0,1,561,9.5,0,90,0,96,0,6,0,0,0,7.96207,0,0
screen2,0,6,airport/p20-airport3-p7,D_d2L_b500k_x1,32.7694,True,48.4033,False,True,3,24,35,7.75453,3,,35,0,675238,26,341,7,0,1,622,17.6667,0,32,0,35,0,4,0,0,0,8.35459,0,0
screen2,0,3,airport/p20-airport3-p7,E_A_allplans3,27.8839,True,43.778,False,True,14,68,261,24.302,8,,120,0,2032243,38,341,7,0,1,537,16.625,1,247,0,120,0,10,0,0,0,24.8058,0,0
screen2,0,1,blocks/probBLOCKS-5-2,A_d2p2L_b2M_x1,0.0152592,True,0.019254,False,True,9,0,144,0.0099758,9,,16,0,7695,11,11,4,0,1,34,11,5,135,0,16,0,0,0,0,0,0.0101811,0,0
screen2,0,1,blocks/probBLOCKS-5-2,B_d2p2L_b500k_s20k_x1,0.0146921,True,0.0184852,False,True,9,0,144,0.00943654,9,,16,0,7695,11,11,4,0,1,34,11,5,135,0,16,0,0,0,0,0,0.00963221,0,0
screen2,0,8,blocks/probBLOCKS-5-2,C_d1p2L_b500k_x1,0.949134,True,0.952543,False,True,9,0,52,0.0043984,9,,17,1,3823,10,11,4,0,15,33,7.55556,5,43,1,3,0,0,0,0,0,0.00562093,0,4
screen2,0,1,blocks/probBLOCKS-5-2,D_d2L_b500k_x1,0.0106888,True,0.0145986,False,True,4,0,64,0.00413009,4,,16,0,3420,11,11,4,0,1,34,11,0,60,0,16,0,0,0,0,0,0.00432941,0,0
screen2,0,1,blocks/probBLOCKS-5-2,E_A_allplans3,0.0185113,True,0.0214874,False,True,27,0,432,0.0129652,9,,20,0,7794,11,11,4,0,1,30,11,5,405,0,20,0,0,0,0,0,0.0131795,0,0
screen2,0,1,childsnack-sat14-strips/child-snack_pfile08-2,A_d2p2L_b2M_x1,129.713,True,136.988,False,True,11,66,33,33.6411,11,,15,0,2044047,57,73,13,0,1,3096,30,0,22,0,15,0,25,0,0,0,33.7046,0,0
screen2,0,1,childsnack-sat14-strips/child-snack_pfile08-2,B_d2p2L_b500k_s20k_x1,76.0156,True,82.9038,False,True,7,42,21,7.73975,7,,9,0,500675,31,73,13,0,1,3102,25,0,14,0,9,0,29,0,0,0,7.79887,0,0
screen2,0,1,childsnack-sat14-strips/child-snack_pfile08-2,C_d1p2L_b500k_x1,92.3897,True,100.544,False,True,26,0,117,35.6288,26,,26,0,516036,47,73,13,0,1,3085,21.7692,13,91,0,26,0,7,0,0,0,35.6905,0,0
screen2,0,1,childsnack-sat14-strips/child-snack_pfile08-2,D_d2L_b500k_x1,89.856,True,98.4552,False,True,3,18,9,7.75628,3,,5,0,513369,29,73,13,0,1,3106,27,0,6,0,5,0,10,0,0,0,7.81517,0,0
screen2,0,1,childsnack-sat14-strips/child-snack_pfile08-2,E_A_allplans3,62.8049,True,71.996,False,True,28,60,84,46.3692,10,,17,0,2206756,56,73,13,0,1,3094,29.2,0,56,0,17,0,26,0,0,0,46.4296,0,0
screen2,0,2,depot/pfile13,A_d2p2L_b2M_x1,24.928,True,25.2605,False,True,13,65,77,24.5571,13,,25,1,2028454,34,34,6,0,4,827,14.5385,7,64,1,22,0,2,0,0,0,24.564,0,1
screen2,0,2,depot/pfile13,B_d2p2L_b500k_s20k_x1,5.7603,True,6.09152,False,True,8,40,40,5.26946,8,,23,0,543481,34,34,6,0,1,829,15.25,2,32,0,23,0,7,0,0,0,5.27572,0,0
screen2,0,2,depot/pfile13,C_d1p2L_b500k_x1,6.83428,True,7.19055,False,True,3,15,14,4.77311,3,,14,0,536197,17,34,6,0,1,838,12.3333,0,11,0,14,0,12,0,0,0,4.78457,0,0
screen2,0,2,depot/pfile13,D_d2L_b500k_x1,7.38846,True,7.73102,False,True,3,15,14,5.25463,3,,14,0,528787,17,34,6,0,1,838,12.3333,0,11,0,14,0,3,0,0,0,5.26322,0,0
screen2,0,2,depot/pfile13,E_A_allplans3,26.5086,True,26.8575,False,True,28,60,186,26.0791,12,,30,1,2007884,34,34,6,0,9,822,14.75,6,158,1,22,0,3,0,0,0,26.0864,0,8
screen2,23,,depot/pfile4,A_d2p2L_b2M_x1,,False,,False,,12,60,54,17.2219,12,,24,1,2221817,30,30,6,0,11,456,16.9167,6,42,1,14,0,3,0,0,0,17.226,0,2
screen2,0,7,depot/pfile4,B_d2p2L_b500k_s20k_x1,108.293,True,108.462,False,True,6,30,19,2.50539,6,,18,0,545122,30,30,6,0,1,462,19.6667,0,13,0,18,0,9,0,0,0,2.50915,0,0
screen2,0,8,depot/pfile4,C_d1p2L_b500k_x1,148.434,True,148.616,False,True,7,14,25,2.94706,7,,19,0,653764,28,30,6,0,1,461,20.1429,1,18,0,19,0,8,0,0,0,2.95108,0,0
screen2,0,6,depot/pfile4,D_d2L_b500k_x1,84.0504,True,84.2112,False,True,3,15,10,3.02051,3,,9,0,544944,27,30,6,0,1,471,22.6667,0,7,0,9,0,3,0,0,0,3.02451,0,0
screen2,23,,depot/pfile4,E_A_allplans3,,False,,False,,27,55,121,15.3294,11,,34,2,2023810,30,30,6,0,20,446,17.4545,5,94,2,14,0,4,0,0,0,15.3341,0,4
screen2,0,4,depot/pfile7,A_d2p2L_b2M_x1,18.8866,True,18.9978,False,True,11,54,54,12.8644,11,,19,1,2169579,27,27,5,0,2,341,15.8182,6,43,1,18,0,1,0,0,0,12.8664,0,1
screen2,0,4,depot/pfile7,B_d2p2L_b500k_s20k_x1,7.97314,True,8.08876,False,True,6,28,22,2.29585,6,,18,0,544289,27,27,5,0,1,342,17.8333,1,16,0,18,0,6,0,0,0,2.298,0,0
screen2,0,4,depot/pfile7,C_d1p2L_b500k_x1,8.62632,True,8.73893,False,True,6,14,23,2.62155,6,,17,0,638103,26,27,5,0,1,343,18.1667,1,17,0,17,0,6,0,0,0,2.62349,0,0
screen2,0,4,depot/pfile7,D_d2L_b500k_x1,9.69696,True,9.80748,False,True,3,15,10,2.84231,3,,10,0,605319,25,27,5,0,1,350,20.3333,0,7,0,10,0,2,0,0,0,2.84426,0,0
screen2,0,4,depot/pfile7,E_A_allplans3,20.0312,True,20.1428,False,True,25,54,128,14.2157,11,,21,3,2232288,27,27,5,0,12,339,15.8182,6,103,3,8,0,1,0,0,0,14.22,0,12
screen2,0,4,driverlog/pfile13,A_d2p2L_b2M_x1,2.10512,True,2.14273,False,True,17,21,97,1.10648,17,,23,1,1003654,13,13,8,0,21,175,5.47059,10,70,1,3,0,0,0,0,0,1.11382,0,9
screen2,0,4,driverlog/pfile13,B_d2p2L_b500k_s20k_x1,1.13888,True,1.17552,False,True,17,23,92,0.370878,17,,23,1,469154,13,13,8,0,21,175,5.23529,10,65,1,3,0,0,0,0,0,0.374613,0,8
screen2,0,5,driverlog/pfile13,C_d1p2L_b500k_x1,2.38166,True,2.41886,False,True,15,12,83,0.530156,15,,23,1,376923,13,13,8,0,17,175,4.2,8,59,1,7,0,0,0,0,0,0.532957,0,8
screen2,0,5,driverlog/pfile13,D_d2L_b500k_x1,1.99365,True,2.03113,False,True,7,6,49,0.238491,7,,19,2,262862,13,13,8,0,5,179,6.42857,0,34,2,13,0,0,0,0,0,0.239228,0,6
screen2,0,4,driverlog/pfile13,E_A_allplans3,2.51987,True,2.55597,False,True,47,21,283,1.57237,17,,23,1,1060306,13,13,8,0,22,175,5.47059,10,206,1,2,0,0,0,0,0,1.68861,0,35
screen2,0,4,driverlog/pfile14,A_d2p2L_b2M_x1,4.96545,True,5.0145,False,True,20,45,118,3.10377,20,,31,4,2123579,15,15,9,0,14,176,5.55,12,72,4,11,0,0,0,0,0,3.10553,0,8
screen2,0,3,driverlog/pfile14,B_d2p2L_b500k_s20k_x1,1.18299,True,1.23053,False,True,14,27,82,0.547896,14,,24,3,538068,15,15,9,0,7,183,5.85714,6,48,3,10,0,6,0,0,0,0.548938,0,9
screen2,0,3,driverlog/pfile14,C_d1p2L_b500k_x1,1.70525,True,1.75718,False,True,17,16,106,1.00122,17,,27,1,510640,15,15,9,0,21,180,4.29412,9,66,1,7,0,1,0,0,0,1.00507,0,9
screen2,0,4,driverlog/pfile14,D_d2L_b500k_x1,3.81123,True,3.85919,False,True,7,15,44,0.766713,7,,20,5,588039,14,15,9,0,3,187,6.71429,0,26,5,13,0,1,0,0,0,0.767586,0,7
screen2,0,4,driverlog/pfile14,E_A_allplans3,5.42376,True,5.47376,False,True,58,45,348,3.9877,20,,32,2,2153586,15,15,9,0,23,175,5.55,12,237,2,9,0,0,0,0,0,4.00058,0,27
screen2,0,4,driverlog/pfile15,A_d2p2L_b2M_x1,17.7343,True,17.8861,False,True,17,45,74,3.12977,17,,32,3,2126686,20,20,10,0,7,400,6.41176,8,53,3,21,0,8,0,0,0,3.13201,0,8
screen2,0,4,driverlog/pfile15,B_d2p2L_b500k_s20k_x1,18.907,True,19.0695,False,True,11,27,33,0.648349,11,,22,1,518349,20,20,10,0,6,410,6,2,22,1,17,0,14,0,0,0,0.650081,0,3
screen2,0,4,driverlog/pfile15,C_d1p2L_b500k_x1,14.2038,True,14.3619,False,True,15,18,67,1.23265,15,,30,2,553210,20,20,10,0,10,402,5.33333,6,49,2,20,0,7,0,0,0,1.23467,0,7
screen2,0,4,driverlog/pfile15,D_d2L_b500k_x1,16.7413,True,16.8988,False,True,5,13,23,0.850886,5,,14,2,565568,16,20,10,0,5,418,7.8,0,16,2,9,0,4,0,0,0,0.852833,0,3
screen2,0,4,driverlog/pfile15,E_A_allplans3,18.2224,True,18.3815,False,True,46,42,206,4.12568,16,,39,3,2085973,20,20,10,0,13,393,6.5,7,152,3,20,0,9,0,0,0,4.1316,0,28
screen2,0,2,driverlog/pfile3,A_d2p2L_b2M_x1,0.00743651,True,0.011986,False,True,6,0,38,0.00202044,6,,8,1,3102,9,9,6,0,4,22,10.5,3,32,1,5,0,0,0,0,0,0.00234278,0,8
screen2,0,2,driverlog/pfile3,B_d2p2L_b500k_s20k_x1,0.00679709,True,0.0117304,False,True,6,0,38,0.00171952,6,,8,1,3102,9,9,6,0,4,22,10.5,3,32,1,5,0,0,0,0,0,0.00204928,0,8
screen2,0,2,driverlog/pfile3,C_d1p2L_b500k_x1,0.0078755,True,0.0139837,False,True,6,0,32,0.000520209,6,,12,2,625,9,9,6,0,6,18,5.66667,3,26,2,5,0,0,0,0,0,0.000893701,0,8
screen2,0,2,driverlog/pfile3,D_d2L_b500k_x1,0.00589403,True,0.0113219,False,True,3,0,15,0.000246887,3,,8,1,358,9,9,6,0,4,22,9.66667,0,12,1,5,0,0,0,0,0,0.000453127,0,3
screen2,0,2,driverlog/pfile3,E_A_allplans3,0.00998637,True,0.0145927,False,True,14,0,94,0.00384064,6,,16,4,3593,9,9,6,0,6,14,10.5,3,80,4,6,0,0,0,0,0,0.00461532,0,23
screen2,0,1,elevators-opt08-strips/p14,A_d2p2L_b2M_x1,0.126061,True,0.143531,False,True,9,0,126,0.119147,9,,14,0,86445,8,8,4,0,1,18,8,5,117,0,14,0,0,0,0,0,0.119329,0,0
screen2,0,1,elevators-opt08-strips/p14,B_d2p2L_b500k_s20k_x1,0.124358,True,0.141385,False,True,9,0,126,0.132335,9,,14,0,86445,8,8,4,0,1,18,8,5,117,0,14,0,0,0,0,0,0.132504,0,0
screen2,0,1,elevators-opt08-strips/p14,C_d1p2L_b500k_x1,0.0174616,True,0.0341156,False,True,9,0,50,0.0117813,9,,14,0,13805,8,8,4,0,1,18,5.55556,5,41,0,14,0,0,0,0,0,0.0119513,0,0
screen2,0,1,elevators-opt08-strips/p14,D_d2L_b500k_x1,0.0638499,True,0.0820033,False,True,4,0,56,0.0584565,4,,14,0,38420,8,8,4,0,1,18,8,0,52,0,14,0,0,0,0,0,0.0586779,0,0
screen2,0,1,elevators-opt08-strips/p14,E_A_allplans3,0.210649,True,0.22757,False,True,27,0,378,0.205249,9,,14,1,88101,8,8,4,0,3,18,8,5,351,1,12,0,0,0,0,0,0.206045,0,18
screen2,0,1,elevators-sat08-strips/p09,A_d2p2L_b2M_x1,5.10846,True,5.18268,False,True,16,64,128,5.11675,16,,28,0,2111978,16,16,12,0,1,68,6.9375,4,112,0,28,0,17,0,0,0,5.11728,0,0
screen2,0,1,elevators-sat08-strips/p09,B_d2p2L_b500k_s20k_x1,1.09932,True,1.16837,False,True,8,32,50,1.09366,8,,20,0,504580,12,16,12,0,1,76,6,0,42,0,20,0,25,0,0,0,1.09414,0,0
screen2,0,1,elevators-sat08-strips/p09,C_d1p2L_b500k_x1,0.121615,True,0.205434,False,True,33,0,138,0.111574,33,,28,0,38463,16,16,12,0,1,68,5.63636,21,105,0,28,0,0,0,0,0,0.112084,0,0
screen2,0,2,elevators-sat08-strips/p09,D_d2L_b500k_x1,1.42797,True,1.50658,False,True,4,16,32,1.40026,4,,10,0,531466,8,16,12,0,1,86,7,0,28,0,10,0,8,0,0,0,1.40077,0,0
screen2,0,1,elevators-sat08-strips/p09,E_A_allplans3,6.34558,True,6.42117,False,True,48,64,384,6.38869,16,,30,1,2121090,16,16,12,0,3,66,6.9375,4,336,1,28,0,17,0,0,0,6.3894,0,2
screen2,0,1,elevators-sat08-strips/p15,A_d2p2L_b2M_x1,6.87466,True,7.12834,False,True,13,52,98,6.91123,13,,42,0,2060625,17,20,16,0,1,86,6.07692,0,85,0,42,0,32,0,0,0,6.91213,0,0
screen2,0,3,elevators-sat08-strips/p15,B_d2p2L_b500k_s20k_x1,1.47462,True,1.76771,False,True,8,32,56,1.39076,8,,24,0,517859,12,20,16,0,1,104,6,0,48,0,24,0,37,0,0,0,1.39158,0,0
screen2,0,1,elevators-sat08-strips/p15,C_d1p2L_b500k_x1,0.649373,True,0.928467,False,True,45,0,248,0.638011,45,,48,0,132021,20,20,16,0,1,80,5.64444,29,203,0,48,0,0,0,0,0,0.638817,0,0
screen2,0,4,elevators-sat08-strips/p15,D_d2L_b500k_x1,2.85258,True,3.13948,False,True,4,16,28,1.98241,4,,12,0,620325,8,20,16,0,1,116,6,0,24,0,12,0,12,0,0,0,1.98311,0,0
screen2,0,2,elevators-sat08-strips/p15,E_A_allplans3,7.89309,True,8.18443,False,True,39,52,294,7.62652,13,,42,1,2061696,17,20,16,0,13,86,6.07692,0,255,1,30,0,32,0,0,0,7.92103,0,26
screen2,0,3,elevators-sat08-strips/p30,A_d2p2L_b2M_x1,26.74,True,37.1725,False,True,18,108,122,24.5275,18,,56,0,2034772,23,44,39,0,1,334,6.94444,0,104,0,56,0,96,0,0,0,24.5365,0,0
screen2,0,3,elevators-sat08-strips/p30,B_d2p2L_b500k_s20k_x1,8.80825,True,19.5202,False,True,11,66,72,5.78828,11,,30,0,536274,16,44,39,0,1,360,7,0,61,0,30,0,103,0,0,0,5.79679,0,0
screen2,0,1,elevators-sat08-strips/p30,C_d1p2L_b500k_x1,7.17088,True,17.9499,False,True,87,3,422,7.17254,87,,126,0,504091,44,44,39,0,1,264,6.54023,48,335,0,126,0,27,0,0,0,7.18114,0,0
screen2,0,4,elevators-sat08-strips/p30,D_d2L_b500k_x1,16.7121,True,28.4165,False,True,5,30,30,5.39323,5,,12,0,528312,10,44,39,0,1,378,7,0,25,0,12,0,34,0,0,0,5.402,0,0
screen2,0,3,elevators-sat08-strips/p30,E_A_allplans3,32.0554,True,42.8818,False,True,54,108,366,28.3332,18,,72,1,2042875,23,44,39,0,24,318,6.94444,0,312,1,49,0,96,0,0,0,28.5571,0,25
screen2,0,2,elevators-sat11-strips/p12,A_d2p2L_b2M_x1,31.1534,True,51.6966,False,True,19,109,90,29.8981,19,,62,0,2082418,27,51,43,0,1,626,9.73684,0,71,0,62,0,107,0,0,0,29.9297,0,0
screen2,0,3,elevators-sat11-strips/p12,B_d2p2L_b500k_s20k_x1,13.8773,True,34.7484,False,True,12,66,52,7.33284,12,,40,0,528690,20,51,43,0,1,648,9.5,0,40,0,40,0,114,0,0,0,7.36259,0,0
screen2,0,1,elevators-sat11-strips/p12,C_d1p2L_b500k_x1,8.89229,True,30.401,False,True,51,8,206,8.82676,51,,164,0,501997,51,51,43,0,1,524,9.11765,8,155,0,164,0,75,0,0,0,8.85532,0,0
screen2,0,3,elevators-sat11-strips/p12,D_d2L_b500k_x1,12.276,True,34.4252,False,True,5,29,22,7.59414,5,,14,0,549771,13,51,43,0,1,674,9.8,0,17,0,14,0,38,0,0,0,7.62095,0,0
screen2,0,2,elevators-sat11-strips/p12,E_A_allplans3,37.6006,True,59.4276,False,True,57,109,270,34.5346,19,,70,1,2083824,27,51,43,0,3,618,9.73684,0,213,1,68,0,107,0,0,0,34.564,0,2
screen2,0,2,elevators-sat11-strips/p14,A_d2p2L_b2M_x1,41.6608,True,69.9528,False,True,20,120,66,38.9934,20,,66,0,2043073,28,57,49,0,1,718,9,0,46,0,66,0,124,0,0,0,39.0348,0,0
screen2,0,2,elevators-sat11-strips/p14,B_d2p2L_b500k_s20k_x1,13.6439,True,45.649,False,True,12,72,36,8.77843,12,,36,0,502734,20,57,49,0,1,748,9,0,24,0,36,0,132,0,0,0,8.82126,0,0
screen2,0,1,elevators-sat11-strips/p14,C_d1p2L_b500k_x1,11.8961,True,42.0723,False,True,53,9,202,11.7863,53,,170,0,531204,57,57,49,0,1,614,8.88679,4,149,0,170,0,91,0,0,0,11.8259,0,0
screen2,0,3,elevators-sat11-strips/p14,D_d2L_b500k_x1,22.7305,True,54.3551,False,True,5,30,16,10.0586,5,,16,0,516148,13,57,49,0,1,768,9,0,11,0,16,0,44,0,0,0,10.0969,0,0
screen2,0,2,elevators-sat11-strips/p14,E_A_allplans3,48.4622,True,79.382,False,True,42,120,146,43.8308,20,,98,0,2043471,28,57,49,0,1,686,9,0,104,0,98,0,124,0,0,0,43.8714,0,0
screen2,0,3,elevators-sat11-strips/p17,A_d2p2L_b2M_x1,49.9607,True,81.3182,False,True,15,90,76,43.1903,15,,50,0,2054216,23,53,45,0,1,670,9.46667,0,61,0,50,0,117,0,0,0,43.2242,0,0
screen2,0,3,elevators-sat11-strips/p17,B_d2p2L_b500k_s20k_x1,18.6698,True,54.9627,False,True,9,54,40,10.2547,9,,32,0,546328,17,53,45,0,1,688,9.22222,0,31,0,32,0,123,0,0,0,10.2872,0,0
screen2,0,1,elevators-sat11-strips/p17,C_d1p2L_b500k_x1,14.0212,True,47.3525,False,True,49,11,204,14.0471,49,,176,0,569068,53,53,45,0,1,544,8.95918,4,155,0,176,0,83,0,0,0,14.0798,0,0
screen2,0,4,elevators-sat11-strips/p17,D_d2L_b500k_x1,46.5315,True,79.9672,False,True,4,24,20,11.3553,4,,14,0,565501,12,53,45,0,1,706,9.5,0,16,0,14,0,41,0,0,0,11.3866,0,0
screen2,0,3,elevators-sat11-strips/p17,E_A_allplans3,52.9733,True,85.6711,False,True,37,90,196,46.2674,15,,56,2,2054736,23,53,45,0,6,664,9.46667,0,159,2,47,0,117,0,0,0,46.2997,0,14
screen2,0,1,ferry/p-10locs-5cars,A_d2p2L_b2M_x1,0.00486548,True,0.0101339,False,True,12,0,120,0.000774513,12,,10,0,1344,6,6,5,0,1,0,6,7,108,0,10,0,0,0,0,0,0.000839985,0,0
screen2,0,1,ferry/p-10locs-5cars,B_d2p2L_b500k_s20k_x1,0.00473677,True,0.00999084,False,True,12,0,120,0.000717157,12,,10,0,1344,6,6,5,0,1,0,6,7,108,0,10,0,0,0,0,0,0.000766583,0,0
screen2,0,1,ferry/p-10locs-5cars,C_d1p2L_b500k_x1,0.00407617,True,0.00944213,False,True,12,0,38,0.000137819,12,,10,0,134,6,6,5,0,1,0,2.58333,7,26,0,10,0,0,0,0,0,0.000192191,0,0
screen2,0,1,ferry/p-10locs-5cars,D_d2L_b500k_x1,0.00435151,True,0.0102936,False,True,5,0,50,0.000333521,5,,10,0,560,6,6,5,0,1,0,6,0,45,0,10,0,0,0,0,0,0.000378397,0,0
screen2,0,1,ferry/p-10locs-5cars,E_A_allplans3,0.00767193,True,0.013303,False,True,36,0,360,0.0012563,12,,10,1,1344,6,6,5,0,6,0,6,7,324,1,5,0,0,0,0,0,0.0041087,0,24
screen2,0,1,ferry/p-10locs-7cars,A_d2p2L_b2M_x1,0.00887524,True,0.0158554,False,True,18,0,180,0.00470623,18,,10,0,9090,8,8,7,0,1,4,8,11,162,0,10,0,0,0,0,0,0.00482771,0,0
screen2,0,1,ferry/p-10locs-7cars,B_d2p2L_b500k_s20k_x1,0.00853594,True,0.0152436,False,True,18,0,180,0.00477232,18,,10,0,9090,8,8,7,0,1,4,8,11,162,0,10,0,0,0,0,0,0.00485856,0,0
screen2,0,1,ferry/p-10locs-7cars,C_d1p2L_b500k_x1,0.00417518,True,0.012427,False,True,16,0,46,0.000237669,16,,10,0,156,8,8,7,0,1,4,2.9375,11,30,0,10,0,0,0,0,0,0.00029761,0,0
screen2,0,1,ferry/p-10locs-7cars,D_d2L_b500k_x1,0.00603401,True,0.0130643,False,True,7,0,70,0.00188804,7,,10,0,3535,8,8,7,0,1,4,8,0,63,0,10,0,0,0,0,0,0.00198142,0,0
screen2,0,1,ferry/p-10locs-7cars,E_A_allplans3,0.0174128,True,0.0233406,False,True,54,0,540,0.00835374,18,,10,1,9342,8,8,7,0,6,4,8,11,486,1,5,0,0,0,0,0,0.0141826,0,36
screen2,0,4,floortile-sat11-strips/seq-p02-004,A_d2p2L_b2M_x1,4.82277,True,4.85729,False,True,12,51,134,1.82509,12,,71,1,2039560,20,20,15,0,48,73,7.41667,0,122,1,24,0,30,0,0,0,1.94041,0,7
screen2,0,5,floortile-sat11-strips/seq-p02-004,B_d2p2L_b500k_s20k_x1,5.68604,True,5.71779,False,True,8,34,78,0.389002,8,,39,1,564165,19,20,15,0,25,105,6.625,0,70,1,15,0,34,0,0,0,0.393958,0,4
screen2,0,2,floortile-sat11-strips/seq-p02-004,C_d1p2L_b500k_x1,1.94874,True,1.98152,False,True,21,15,210,0.604795,21,,63,1,560190,20,20,15,0,60,81,6.42857,6,189,1,4,0,12,0,0,0,1.703,0,13
screen2,0,7,floortile-sat11-strips/seq-p02-004,D_d2L_b500k_x1,13.6224,True,13.6576,False,True,3,12,39,0.534666,3,,29,0,542235,10,20,15,0,1,115,7,0,36,0,29,0,12,0,0,0,0.535326,0,0
screen2,0,3,floortile-sat11-strips/seq-p02-004,E_A_allplans3,5.47832,True,5.51332,False,True,32,51,354,2.66674,12,,82,1,2079043,20,20,15,0,76,62,7.41667,0,322,0,7,0,30,0,0,0,3.72647,0,37
screen2,0,5,floortile-sat14-strips/p02-5-4-2,A_d2p2L_b2M_x1,12.3768,True,12.4504,False,True,9,45,104,2.12334,9,,67,1,2170054,26,26,20,0,24,133,7.44444,0,95,1,44,0,48,0,0,0,2.12689,0,4
screen2,0,8,floortile-sat14-strips/p02-5-4-2,B_d2p2L_b500k_s20k_x1,63.4626,True,63.5321,False,True,6,26,58,0.391421,6,,42,1,506089,23,26,20,0,11,158,6.66667,0,52,1,32,0,51,0,0,0,0.393158,0,2
